iso_code,country,year,population,per_capita_electricity,energy_per_capita,fossil_energy_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,hydro_energy_per_capita,solar_energy_per_capita,wind_energy_per_capita,other_renewables_energy_per_capita,nuclear_energy_per_capita,total_energy,total_electricity,total_fossil_energy,total_renewable_energy,renewable_energy_percentage,fossil_energy_percentage
ESP,Spain,1966,32492000.0,,11600.333,9270.014,2330.319,2330.319,2330.319,0.0,0.0,0.0,0.0,376918019836.0,,301201294888.0,75716724948.0,20.09%,79.91%
ESP,Spain,1967,32830000.0,,12411.884,10494.852,1917.032,1917.032,1917.032,0.0,0.0,0.0,0.0,407482151720.0,,344545991160.0,62936160560.0,15.45%,84.55%
ESP,Spain,1968,33169000.0,,12923.034,10873.679,2042.404,2049.355,2042.404,0.0,0.0,0.0,6.951,428644114746.0,,360669058751.0,67975055995.0,15.86%,84.14%
ESP,Spain,1969,33518000.0,,14460.133,11855.229,2536.201,2604.904,2536.201,0.0,0.0,0.0,68.703,484674737894.0,,397363565622.0,87311172272.0,18.01%,81.99%
ESP,Spain,1970,33884000.0,,15455.946,13099.703,2280.577,2356.243,2276.724,0.0,0.0,3.853,75.667,523709274264.0,,443870336452.0,79838937812.0,15.24%,84.76%
ESP,Spain,1971,34267000.0,,16818.72,14030.888,2583.31,2787.832,2579.095,0.0,0.0,4.215,204.522,576327078240.0,,480796439096.0,95530639144.0,16.58%,83.42%
ESP,Spain,1972,34664000.0,,17969.577,14741.682,2847.176,3227.895,2842.288,0.0,0.0,4.888,380.719,622897417128.0,,511005664848.0,111891752280.0,17.96%,82.04%
ESP,Spain,1973,35069000.0,,19494.22,16681.271,2294.526,2812.949,2290.09,0.0,0.0,4.436,518.423,683642801180.0,,584995492699.0,98647308481.0,14.43%,85.57%
ESP,Spain,1974,35476000.0,,20054.044,17091.006,2397.476,2963.038,2393.482,0.0,0.0,3.993,565.563,711437264944.0,,606320528856.0,105116736088.0,14.78%,85.22%
ESP,Spain,1975,35879000.0,,20392.456,17781.673,2026.721,2610.783,2017.973,0.0,0.0,8.749,584.062,731660928824.0,,637988645567.0,93672283257.0,12.80%,87.20%
ESP,Spain,1976,36277000.0,,21585.005,19389.397,1617.111,2195.608,1602.792,0.0,0.0,14.319,578.497,783039226385.0,,703389154969.0,79650071416.0,10.17%,89.83%
ESP,Spain,1977,36667000.0,,22053.645,18533.901,3025.505,3519.744,3002.096,0.0,0.0,23.409,494.238,808641001215.0,,679582547967.0,129058453248.0,15.96%,84.04%
ESP,Spain,1978,37040000.0,,21917.618,18301.704,3042.284,3615.914,3018.586,0.0,0.0,23.698,573.63,811828570720.0,,677895116160.0,133933454560.00002,16.50%,83.50%
ESP,Spain,1979,37387000.0,,23375.327,19411.677,3465.854,3963.651,3447.205,0.0,0.0,18.649,497.797,873933350549.0,,725744367999.0,148189019937.0,16.96%,83.04%
ESP,Spain,1980,37698000.0,,23376.874,20790.675,2204.068,2586.199,2177.394,0.0,0.0,26.674,382.131,881261396052.0,,783766866150.0,97494529902.0,11.06%,88.94%
ESP,Spain,1981,37972000.0,,23426.17,21090.09,1636.148,2336.08,1605.131,0.0,0.0,31.017,699.932,889538527239.9999,,800832897480.0,88705629760.0,9.97%,90.03%
ESP,Spain,1982,38210000.0,,23249.308,20662.069,1949.608,2587.239,1914.204,0.0,0.0,35.404,637.632,888356058680.0,,789497656490.0,98858402190.0,11.13%,88.87%
ESP,Spain,1983,38413000.0,,23670.586,20903.292,1996.36,2767.295,1955.864,0.0,0.0,40.496,770.935,909258220018.0,,802958155596.0,106300102835.0,11.69%,88.31%
ESP,Spain,1984,38587000.0,,23902.769,19934.82,2306.046,3967.949,2266.453,0.0,0.0,39.593,1661.902,922336147403.0,,769224899340.0,153111248063.0,16.60%,83.40%
ESP,Spain,1985,38734000.0,3267.464,23616.155,19317.459,2287.541,4298.696,2243.724,0.0,0.0,43.817,2011.155,914748147770.0,126561950576.0,748242456906.0,166505690864.0,18.20%,81.80%
ESP,Spain,1986,38856000.0,3308.025,24049.935,19439.603,1932.493,4610.331,1894.032,0.0,0.0,38.461,2677.838,934484274360.0,128536619400.0,755345214168.0,179139021336.0,19.17%,80.83%
ESP,Spain,1987,38954000.0,3405.695,24869.241,19933.43,1992.808,4935.811,1952.661,0.0,0.0,40.147,2943.004,968756413914.0001,132665443030.0,776486832220.0,192269581694.0,19.85%,80.15%
ESP,Spain,1988,39039000.0,3554.37,25876.074,19729.438,2555.78,6146.636,2507.893,0.0,0.0,47.887,3590.856,1010176052886.0,138759050430.0,770217530081.9999,239958522804.00003,23.75%,76.25%
ESP,Spain,1989,39119000.0,3759.158,27130.739,21728.979,1416.339,5401.76,1373.943,0.43,0.923,41.043,3985.421,1061327378941.0,147054501802.0,850015929501.0,211311449440.0,19.91%,80.09%
ESP,Spain,1990,39203000.0,3875.214,27061.091,21375.297,1840.564,5685.794,1800.742,0.425,0.992,38.404,3845.23,1060875950473.0,151920014442.0,837975768291.0,222900182182.0,21.01%,78.99%
ESP,Spain,1991,39299000.0,3964.401,27945.125,22048.448,1968.245,5896.677,1928.38,0.495,1.06,38.31,3928.432,1098215467375.0,155796994899.0,866481957952.0,231733509423.0,21.10%,78.90%
ESP,Spain,1992,39411000.0,4027.251,29250.318,23936.795,1381.877,5313.524,1333.526,0.564,7.26,40.527,3931.647,1152784282698.0,158717989161.0,943373027744.9999,209411294364.0,18.17%,81.83%
ESP,Spain,1993,39534000.0,3966.156,28187.94,22486.725,1762.268,5701.215,1712.803,0.632,8.151,40.682,3938.947,1114382019960.0,156798011304.0,888990186150.0,225391833810.0,20.23%,79.77%
ESP,Spain,1994,39660000.0,4080.888,29416.676,23511.127,2031.435,5905.549,1973.723,0.7,12.257,44.755,3874.114,1166665370160.0,161848018080.0,932451296820.0,234214073340.0,20.08%,79.92%
ESP,Spain,1995,39787000.0,4199.487,30471.464,24895.727,1704.076,5575.737,1613.594,1.047,18.85,70.584,3871.661,1212368138168.0,167084989269.0,990526290149.0,221841848019.0,18.30%,81.70%
ESP,Spain,1996,39909000.0,4371.27,31516.121,24723.509,2871.883,6792.611,2770.332,0.835,25.335,75.38,3920.728,1257776872989.0,174453014430.00003,986690520680.9999,271086312399.0,21.55%,78.45%
ESP,Spain,1997,40035000.0,4755.739,33174.311,26770.604,2566.923,6403.707,2413.029,0.902,51.483,101.508,3836.785,1328133540885.0,190396010864.99997,1071761131140.0,256372409745.0,19.30%,80.70%
ESP,Spain,1998,40202000.0,4855.704,34610.261,27984.272,2549.834,6625.989,2349.595,1.036,93.417,105.785,4076.155,1391401712722.0,195209012208.0,1125023702944.0,266378009777.99997,19.14%,80.86%
ESP,Spain,1999,40454000.0,5152.791,35493.775,29574.839,1877.855,5918.936,1569.891,1.167,188.417,118.379,4041.081,1435865173850.0,208451007114.0,1196420536906.0,239444636944.0,16.68%,83.32%
ESP,Spain,2000,40825000.0,5411.317,37176.866,30487.665,2456.633,6689.2,2011.977,1.225,321.631,101.585,4232.568,1517745554450.0,220917016525.0,1244658923625.0,273086590000.0,17.99%,82.01%
ESP,Spain,2001,41319000.0,5640.504,38412.514,30835.275,3322.109,7577.238,2740.239,1.603,451.441,108.936,4255.129,1587166665966.0,233059984776.0,1274082727725.0,313083896922.0,19.73%,80.27%
ESP,Spain,2002,41920000.0,5722.925,38318.087,31875.63,2320.655,6442.457,1499.17,1.962,611.049,169.147,4121.802,1606294207040.0,239905016000.0,1336226409600.0,270067797440.0,16.81%,83.19%
ESP,Spain,2003,42596000.0,6040.285,39905.92,32290.864,3657.646,7615.056,2625.738,2.622,772.295,203.643,3957.41,1699832568320.0,257291979860.0,1375461642944.0,324370925376.0,19.08%,80.92%
ESP,Spain,2004,43308000.0,6318.84,40828.32,33631.524,3221.041,7196.796,1979.939,3.5,981.344,208.145,3975.755,1768192882560.0,273656322720.0,1456514041392.0,311678841168.0,17.63%,82.37%
ESP,Spain,2005,44019000.0,6462.163,40518.532,34383.294,2619.194,6135.238,1092.107,2.505,1294.005,162.117,3516.044,1783585260108.0,284457953097.0,1513518218586.0,270067041522.0,15.14%,84.86%
ESP,Spain,2006,44729000.0,6601.063,40435.39,33684.902,3157.421,6750.488,1547.159,7.111,1392.204,165.771,3593.067,1808634559310.0,295258946927.0,1506691981558.0,301942577752.0,16.69%,83.31%
ESP,Spain,2007,45429000.0,6637.219,40605.988,33940.21,3443.883,6665.778,1592.325,29.703,1611.912,169.447,3221.895,1844689428852.0,301522221951.0,1541869800090.0,302819628762.0,16.42%,83.58%
ESP,Spain,2008,46069000.0,6743.594,38906.039,31904.956,3621.93,7001.083,1348.384,147.719,1887.806,186.511,3379.153,1792362310690.9998,310670631986.0,1469829417964.0,322532892727.0,17.99%,82.01%
ESP,Spain,2009,46584000.0,6258.114,35569.924,28368.371,4230.208,7201.553,1484.086,341.67,2133.667,191.973,2971.344,1656989339616.0,291527982576.0,1321512194664.0,335477144952.0,20.25%,79.75%
ESP,Spain,2010,46931000.0,6353.182,36180.182,27033.967,5723.135,9146.215,2335.394,392.481,2426.822,212.098,3423.08,1697972121442.0,298161184442.0,1268731105277.0,429241016165.0,25.28%,74.72%
ESP,Spain,2011,47084000.0,6188.111,35385.74,27039.627,5168.645,8346.113,1683.979,477.715,2335.478,248.502,3177.468,1666102182160.0,291361018324.0,1273133797668.0,392968384492.0,23.59%,76.41%
ESP,Spain,2012,47063000.0,6241.987,35208.083,26563.0,5280.828,8645.083,1124.429,654.895,2707.604,272.392,3364.255,1656998010229.0,293766634181.0,1250134469000.0,406863541229.0,24.55%,75.45%
ESP,Spain,2013,46931000.0,5996.984,33422.014,24046.948,6280.183,9375.067,2006.466,715.243,3042.283,288.61,3094.884,1568528539034.0002,281444456104.0,1128547316588.0,439981269376.99994,28.05%,71.95%
ESP,Spain,2014,46778000.0,5877.729,32891.337,23533.93,6239.784,9357.407,2130.952,743.868,2829.717,294.547,3117.624,1538590962186.0,274948407162.0,1100870177540.0,437720784645.99994,28.45%,71.55%
ESP,Spain,2015,46672000.0,5945.055,33404.785,24789.085,5509.595,8615.7,1525.273,751.169,2673.565,312.435,3106.105,1559068125520.0002,277467606960.0,1156956175120.0,402111950400.00006,25.79%,74.21%
ESP,Spain,2016,46634000.0,5815.405,33743.666,24662.235,5920.332,9081.43,1962.12,735.645,2637.747,305.475,3161.098,1573602120244.0,271195596770.0,1150098666990.0,423503406620.0,26.91%,73.09%
ESP,Spain,2017,46647000.0,5850.044,34175.29,26017.523,5043.308,8157.767,989.641,767.503,2632.915,325.745,3114.459,1594174752630.0,272887002468.0,1213639395381.0,380535357249.0,23.87%,76.13%
ESP,Spain,2018,46693000.0,5822.907,34614.026,25657.306,5988.399,8956.721,1851.999,678.34,2709.1,328.713,2968.321,1616232716018.0,271888996551.0,1198016589058.0,418216173653.0,25.88%,74.12%
ESP,Spain,2019,46737000.0,5809.495,34004.435,25138.334,5769.877,8866.101,1337.045,796.94,2976.022,332.633,3096.224,1589265278595.0,271518367815.0,1174890316158.0,414374962437.0,26.07%,73.93%
SWE,Sweden,1965,7746000.0,,49655.743,33001.614,16647.674,16654.129,16647.674,0.0,0.0,0.0,6.455,384633385278.0,,255630502044.0,129002883234.0,33.54%,66.46%
SWE,Sweden,1966,7809000.0,,52616.309,36419.173,16181.129,16197.136,16181.129,0.0,0.0,0.0,16.007,410880756981.0,,284397321957.0,126483435024.0,30.78%,69.22%
SWE,Sweden,1967,7876000.0,,53375.056,35974.783,17382.639,17400.273,17382.639,0.0,0.0,0.0,17.634,420381941056.0,,283337390908.0,137044550148.00002,32.60%,67.40%
SWE,Sweden,1968,7942000.0,,56612.294,39557.382,17046.867,17054.912,17046.867,0.0,0.0,0.0,8.044,449614838948.0,,314164727844.0,135450111104.0,30.13%,69.87%
SWE,Sweden,1969,8003000.0,,56332.425,41792.38,14518.873,14540.045,14518.873,0.0,0.0,0.0,21.173,450828397275.0,,334464417140.0,116363980135.0,25.81%,74.19%
SWE,Sweden,1970,8055000.0,,59470.702,45099.01,14352.381,14371.692,14307.55,0.0,0.0,44.831,19.312,479036504610.0,,363272525550.0,115763979060.0,24.17%,75.83%
SWE,Sweden,1971,8096000.0,,60020.882,42089.516,17900.486,17931.366,17845.59,0.0,0.0,54.897,30.879,485929060672.0,,340756721536.0,145172339136.0,29.88%,70.12%
SWE,Sweden,1972,8127000.0,,61573.577,42626.431,18446.414,18947.146,18369.168,0.0,0.0,77.246,500.732,500408460279.0,,346425004737.0,153983455542.0,30.77%,69.23%
SWE,Sweden,1973,8152000.0,,64870.066,43613.507,20537.24,21256.559,20401.281,0.0,0.0,135.959,719.32,528820778032.0,,355537309064.0,173283468968.0,32.77%,67.23%
SWE,Sweden,1974,8174000.0,,59825.737,39545.972,19581.752,20279.765,19460.432,0.0,0.0,121.32,698.013,489015574238.0,,323248775128.0,165766799110.0,33.90%,66.10%
SWE,Sweden,1975,8197000.0,,63230.695,39533.998,19640.67,23696.697,19535.618,0.0,0.0,105.052,4056.026,518302006915.0,,324060181606.0,194241825309.0,37.48%,62.52%
SWE,Sweden,1976,8223000.0,,67106.578,43061.874,18642.17,24044.704,18522.587,0.0,0.0,119.583,5402.534,551817390894.0,,354097789902.0,197719600992.0,35.83%,64.17%
SWE,Sweden,1977,8251000.0,,65985.216,41150.496,18130.813,24834.72,18009.616,0.0,0.0,121.198,6703.907,544444017216.0,,339532742496.0,204911274720.0,37.64%,62.36%
SWE,Sweden,1978,8277000.0,,76592.746,49137.124,19474.664,27455.622,19382.038,0.0,0.0,92.626,7980.958,633958158642.0,,406707975348.0,227250183294.0,35.85%,64.15%
SWE,Sweden,1979,8300000.0,,80574.196,52975.111,20557.915,27599.085,20441.783,0.0,0.0,116.131,7041.17,668765826800.0,,439693421300.0,229072405500.0,34.25%,65.75%
SWE,Sweden,1980,8316000.0,,75589.036,46836.875,19904.417,28752.161,19663.583,0.0,0.0,240.834,8847.744,628598423376.0,,389495452500.0,239102970876.0,38.04%,61.96%
SWE,Sweden,1981,8325000.0,,74804.366,41987.189,20244.928,32817.177,19937.62,0.0,0.0,307.308,12572.249,622746346950.0,,349543348425.0,273202998525.00003,43.87%,56.13%
SWE,Sweden,1982,8329000.0,,71110.679,39389.825,18699.072,31720.854,18364.898,0.0,0.0,334.174,13021.782,592280845391.0,,328077852425.0,264202992966.0,44.61%,55.39%
SWE,Sweden,1983,8332000.0,,70441.779,35103.43,21668.151,35338.349,21184.74,0.0,1.0,482.411,13670.198,586920902628.0,,292481778760.0,294439123868.0,50.17%,49.83%
SWE,Sweden,1984,8340000.0,,74423.217,34227.009,23234.431,40196.209,22617.258,0.0,1.665,615.508,16961.777,620689629780.0,,285453255060.0,335236383060.0,54.01%,45.99%
SWE,Sweden,1985,8358000.0,16408.232,80720.069,37063.591,24193.739,43656.479,23592.851,0.0,1.994,598.894,19462.739,674658336702.0,137140003056.0,309777493578.0,364880851482.0,54.08%,45.92%
SWE,Sweden,1986,8385000.0,16535.599,83600.206,39583.076,20843.785,44017.129,20185.864,0.0,1.988,655.934,23173.344,700987727310.0,138650997615.0,331904092260.0,369083626665.0,52.65%,47.35%
SWE,Sweden,1987,8421000.0,17405.415,81244.083,34666.046,24350.189,46578.037,23702.007,0.0,1.979,646.202,22227.848,684156422943.0,146570999715.0,291922773366.0,392233649577.0,57.33%,42.67%
SWE,Sweden,1988,8465000.0,17274.66,78961.832,32577.008,23603.419,46384.824,22932.026,0.0,1.641,669.752,22781.406,668411907880.0,146229996900.0,275764372720.0,392647535160.0,58.74%,41.26%
SWE,Sweden,1989,8514000.0,16806.554,76713.798,31185.155,24124.99,45528.643,23409.175,0.0,1.631,714.184,21403.653,653141276172.0,143091000756.0,265510409670.0,387630866501.99994,59.35%,40.65%
SWE,Sweden,1990,8567000.0,17101.436,77557.863,31307.032,24142.4,46250.831,23510.453,0.0,1.945,630.002,22108.431,664438212321.0,146508002212.0,268207343144.0,396230869177.0,59.63%,40.37%
SWE,Sweden,1991,8625000.0,17088.0,73089.843,27394.798,20973.286,45695.045,20370.065,0.0,4.187,599.034,24721.759,630399895875.0,147384000000.0,236280132750.0,394119763125.0,62.52%,37.48%
SWE,Sweden,1992,8687000.0,16857.949,72983.228,28232.735,24431.482,44750.493,23778.846,0.0,9.913,642.723,20319.011,634005301636.0,146445002963.0,245257768945.0,388747532691.0,61.32%,38.68%
SWE,Sweden,1993,8747000.0,16669.944,71682.126,27773.069,24411.881,43909.058,23705.607,0.318,16.514,689.443,19497.177,627003556122.0,145812000168.0,242931034543.0,384072530326.0,61.26%,38.74%
SWE,Sweden,1994,8798000.0,16258.013,71509.62,29025.815,19386.366,42483.806,18658.612,0.316,23.68,703.759,23097.44,629141636760.0,143037998374.0,255369120370.0,373772525188.0,59.41%,40.59%
SWE,Sweden,1995,8836000.0,16789.271,71872.03,27705.768,22180.743,44166.262,21407.391,0.314,33.009,740.029,21985.519,635061257080.0,148349998556.0,244808166048.0,390253091032.0,61.45%,38.55%
SWE,Sweden,1996,8859000.0,15874.591,69915.38,29693.54,16932.888,40221.841,16223.314,0.314,45.152,664.109,23288.953,619380351420.0,140633001669.0,263055070860.0,356325289419.0,57.53%,42.47%
SWE,Sweden,1997,8869000.0,16845.98,72005.859,27543.526,22560.81,44462.332,21628.411,0.313,63.58,868.506,21901.522,638619963471.0,149406996620.0,244283532094.0,394336422508.0,61.75%,38.25%
SWE,Sweden,1998,8871000.0,17923.909,77932.235,30519.592,24371.567,47412.643,23404.307,0.313,96.444,870.503,23041.076,691336856685.0,159002996739.0,270739300632.0,420597556052.99994,60.84%,39.16%
SWE,Sweden,1999,8873000.0,17486.645,75653.16,29340.652,23400.284,46312.508,22443.573,0.313,112.075,844.322,22912.224,671270488680.0,155159001085.0,260339605195.99997,410930883484.0,61.22%,38.78%
SWE,Sweden,2000,8882000.0,16351.207,69824.7,25898.121,26001.422,43926.578,24576.566,0.313,142.923,1281.619,17925.156,620182985400.0,145231420574.0,230027110722.0,390155865796.0,62.91%,37.09%
SWE,Sweden,2001,8898000.0,18160.769,74827.313,26619.903,25842.578,48207.41,24521.016,0.62,149.494,1171.448,22364.831,665813431074.0,161594522562.0,236863896894.0,428949534180.00006,64.42%,35.58%
SWE,Sweden,2002,8921000.0,16444.308,69977.472,27176.688,21866.346,42800.783,20395.64,0.615,186.873,1283.218,20934.438,624269027712.0,146699671668.0,242443233647.99997,381825785143.0,61.16%,38.84%
SWE,Sweden,2003,8951000.0,15124.435,66985.941,28591.654,17875.595,38394.287,16295.643,0.609,206.663,1372.681,20518.691,599591157891.0,135378817685.0,255923894954.0,343667262937.0,57.32%,42.68%
SWE,Sweden,2004,8991000.0,16870.664,71615.698,27564.109,20666.419,44051.589,18241.823,0.602,255.918,2168.076,23385.17,643896740718.0,151684140024.0,247828904019.0,396067836699.0,61.51%,38.49%
SWE,Sweden,2005,9039000.0,17519.887,73055.95,27082.828,24341.332,45973.122,21632.087,0.595,282.409,2229.213,21631.789,660352732050.0,158362258593.0,244801682292.0,415551049758.0,62.93%,37.07%
SWE,Sweden,2006,9096000.0,15752.347,68263.473,27492.732,21088.825,40770.742,18112.994,0.588,290.041,2456.383,19681.917,620924550408.0,143283348312.0,250073890272.0,370850669232.0,59.73%,40.27%
SWE,Sweden,2007,9163000.0,16241.285,68637.585,26527.485,22696.529,42110.1,19179.92,0.87,414.541,2851.347,19413.571,628926191355.0,148818894455.0,243071345055.0,385854846300.0,61.35%,38.65%
SWE,Sweden,2008,9236000.0,16229.484,66933.736,25013.002,23660.533,41920.735,19720.126,1.143,570.479,2954.432,18260.202,618199985696.0,149895514224.0,231020086472.0,387179908460.0,62.63%,37.37%
SWE,Sweden,2009,9313000.0,14668.601,60782.803,23355.199,22730.544,37427.604,18427.031,1.972,700.021,3228.266,14697.06,566070244339.0,136608681113.0,217506968287.0,348563276052.0,61.58%,38.42%
SWE,Sweden,2010,9390000.0,15808.574,63880.03,24452.406,23398.027,39427.624,18437.035,2.499,972.416,3385.408,16029.597,599833481700.0,148442509860.0,229608092340.0,370225389360.00006,61.72%,38.28%
SWE,Sweden,2011,9467000.0,15874.457,62587.613,22156.629,23876.756,40430.984,18357.879,3.559,1663.772,3157.827,16554.228,592516932271.0,150283484419.0,209756806743.0,382760125527.99994,64.60%,35.40%
SWE,Sweden,2012,9543000.0,17440.428,65767.264,21141.611,27341.369,44625.653,21306.496,5.128,1933.912,3291.293,17284.284,627617000352.0,166434004404.0,201754393773.0,425862606579.0,67.85%,32.15%
SWE,Sweden,2013,9618000.0,15910.882,61258.038,20773.267,22794.391,40484.771,16333.861,9.317,2619.87,3047.908,17690.379,589179809484.0,153030863076.0,199797282006.0,389382527478.0,66.09%,33.91%
SWE,Sweden,2014,9692000.0,15843.269,60498.194,19918.423,23544.456,40579.771,16742.802,12.341,2949.808,2808.541,17035.315,586348496248.0,153552963148.0,193049355716.0,393299140532.0,67.08%,32.92%
SWE,Sweden,2015,9765000.0,16588.375,61901.949,19541.14,27763.048,42360.809,19510.659,25.129,4214.46,2788.828,14597.761,604472531985.0,161985481875.0,190819232100.0,413653299885.0,68.43%,31.57%
SWE,Sweden,2016,9836000.0,15848.987,60480.052,19987.649,24359.211,40492.403,15856.298,36.561,3957.555,2937.186,16133.192,594881791472.0,155890636132.0,196598515564.0,398283275908.0,66.95%,33.05%
SWE,Sweden,2017,9905000.0,16580.01,61979.856,19685.242,25713.076,42294.614,16396.782,58.052,4444.476,3047.958,16581.538,613910473680.0,164224999049.99997,194982322009.99997,418928151670.0,68.24%,31.76%
SWE,Sweden,2018,9972000.0,16381.769,60350.691,18930.934,24334.874,41419.757,15465.098,97.451,4143.051,2969.149,17084.883,601817090652.0,163359000468.0,188779273848.0,413037816804.0,68.63%,31.37%
SWE,Sweden,2019,10036000.0,16998.941,62046.921,19303.846,26207.064,42743.075,16215.682,144.768,4905.77,3237.677,16536.01,622702899156.0,170601371876.0,193733398456.0,428969500700.0,68.89%,31.11%
CHE,Switzerland,1965,5813000.0,,30646.816,19131.772,11515.044,11515.044,11515.044,0.0,0.0,0.0,0.0,178149941408.0,,111212990636.0,66936950772.0,37.57%,62.43%
CHE,Switzerland,1966,5899000.0,,32407.643,19449.407,12958.237,12958.237,12958.237,0.0,0.0,0.0,0.0,191172686057.0,,114732051893.0,76440640063.0,39.99%,60.01%
CHE,Switzerland,1967,5974000.0,,34163.764,20284.065,13879.699,13879.699,13879.699,0.0,0.0,0.0,0.0,204094326136.00003,,121177004309.99998,82917321826.0,40.63%,59.37%
CHE,Switzerland,1968,6038000.0,,35557.744,21979.222,13578.522,13578.522,13578.522,0.0,0.0,0.0,0.0,214697658272.0,,132710542436.00002,81987115836.0,38.19%,61.81%
CHE,Switzerland,1969,6096000.0,,36495.201,23380.884,12870.532,13114.317,12870.532,0.0,0.0,0.0,243.785,222474745296.0,,142529868864.0,79944876432.0,35.93%,64.07%
CHE,Switzerland,1970,6151000.0,,39624.827,25653.001,13174.304,13971.826,13174.304,0.0,0.0,0.0,797.522,243732310876.99997,,157791609151.0,85940701726.0,35.26%,64.74%
CHE,Switzerland,1971,6203000.0,,40234.672,26605.626,13006.139,13629.046,13006.139,0.0,0.0,0.0,622.907,249575670416.0,,165034698078.0,84540972338.0,33.87%,66.13%
CHE,Switzerland,1972,6251000.0,,39431.967,26956.605,10768.967,12475.362,10768.967,0.0,0.0,0.0,1706.395,246489225716.99997,,168505737855.0,77983487862.0,31.64%,68.36%
CHE,Switzerland,1973,6293000.0,,43303.617,28782.795,11735.539,14520.822,11735.539,0.0,0.0,0.0,2785.284,272509661781.0,,181130128935.0,91379532846.0,33.53%,66.47%
CHE,Switzerland,1974,6322000.0,,41128.578,25786.465,12236.992,15342.112,12236.992,0.0,0.0,0.0,3105.12,260014870116.0,,163022031730.0,96992832064.0,37.30%,62.70%
CHE,Switzerland,1975,6337000.0,,42496.338,24964.022,14130.335,17532.315,14130.335,0.0,0.0,0.0,3401.981,269299293906.00003,,158197007414.0,111102280154.99998,41.26%,58.74%
CHE,Switzerland,1976,6336000.0,,40724.521,25911.271,11332.695,14813.25,11332.695,0.0,0.0,0.0,3480.555,258030565056.0,,164173813056.0,93856752000.0,36.37%,63.63%
CHE,Switzerland,1977,6322000.0,,45184.57,26289.39,15330.025,18895.179,15330.025,0.0,0.0,0.0,3565.155,285656851540.0,,166201523580.0,119455321638.0,41.82%,58.18%
CHE,Switzerland,1978,6302000.0,,44714.645,27059.95,13954.367,17654.694,13911.171,0.0,0.0,43.196,3700.327,281791692790.0,,170531804900.0,111259881588.0,39.48%,60.52%
CHE,Switzerland,1979,6287000.0,,44670.91,26212.887,13242.23,18458.023,13115.425,0.0,0.0,126.805,5215.793,280846011170.0,,164800420569.0,116045590601.0,41.32%,58.68%
CHE,Switzerland,1980,6284000.0,,47788.645,26585.337,14861.801,21203.308,14785.328,0.0,0.0,76.473,6341.507,300303845180.0,,167062257708.0,133241587472.0,44.37%,55.63%
CHE,Switzerland,1981,6296000.0,,47577.625,25124.604,15689.462,22453.021,15497.1,0.0,0.0,192.362,6763.559,299548727000.0,,158184506784.0,141364220216.0,47.19%,52.81%
CHE,Switzerland,1982,6321000.0,,46389.83,23760.476,15979.117,22629.354,15807.731,0.0,0.0,171.387,6650.236,293230115430.0,,150189968796.0,143040146634.0,48.78%,51.22%
CHE,Switzerland,1983,6357000.0,,48036.676,25677.731,15494.241,22358.945,15321.203,0.0,0.0,173.038,6864.704,305369149332.0,,163233335967.0,142135813365.0,46.55%,53.45%
CHE,Switzerland,1984,6396000.0,,46343.741,25192.109,13143.149,21151.633,12982.892,0.0,0.0,160.257,8008.484,296414567436.0,,161128729164.0,135285844668.00002,45.64%,54.36%
CHE,Switzerland,1985,6435000.0,8754.953,49190.88,25527.68,13993.394,23663.199,13835.835,0.0,0.0,157.559,9669.805,316543312800.0,56338122555.0,164270620800.0,152272685565.0,48.10%,51.90%
CHE,Switzerland,1986,6473000.0,8869.225,51357.533,27417.261,14317.296,23940.272,14120.753,0.0,0.0,196.543,9622.976,332437311109.0,57410493425.0,177471930453.0,154965380656.0,46.61%,53.39%
CHE,Switzerland,1987,6511000.0,9174.298,50694.354,25937.575,15011.231,24756.78,14793.224,0.0,0.0,218.007,9745.549,330070938894.0,59733854278.00001,168879550825.0,161191394580.0,48.84%,51.16%
CHE,Switzerland,1988,6551000.0,9240.689,50749.249,25756.541,15395.487,24992.708,15177.962,0.0,0.0,217.524,9597.221,332458330199.0,60535753639.0,168731100091.0,163727230108.0,49.25%,50.75%
CHE,Switzerland,1989,6597000.0,8278.122,47181.03,24872.567,12759.989,22308.463,12537.245,0.0,0.0,222.745,9548.473,311253254910.0,54610770833.99999,164084324499.0,147168930411.0,47.28%,52.72%
CHE,Switzerland,1990,6653000.0,8419.574,48805.307,26380.807,12624.577,22424.5,12441.285,0.418,0.0,182.875,9799.922,324701707471.0,56015425822.0,175511508971.0,149190198500.0,45.95%,54.05%
CHE,Switzerland,1991,6719000.0,8641.442,49602.717,26735.602,13443.712,22867.114,13262.633,0.827,0.0,180.252,9423.402,333280655523.0,58061848797.99999,179636509838.0,153644138966.0,46.10%,53.90%
CHE,Switzerland,1992,6793000.0,8761.655,49845.724,26751.295,13572.666,23094.429,13373.114,1.227,0.0,198.325,9521.763,338602003132.0,59517922415.00001,181721546935.0,156880456197.0,46.33%,53.67%
CHE,Switzerland,1993,6869000.0,8961.365,49129.776,25082.664,14669.862,24047.112,14469.687,1.618,0.0,198.557,9377.25,337472431344.0,61555616185.0,172292819016.0,165179612328.0,48.95%,51.05%
CHE,Switzerland,1994,6938000.0,9532.176,51066.52,25514.291,15865.758,25552.229,15643.552,2.002,0.0,220.205,9686.47,354299515760.0,66134237088.0,177018150958.0,177281364802.0,50.04%,49.96%
